respondent_id,h1n1_vaccine,seasonal_vaccine,xyz_vaccine
48651,0.5,0.39,0.22
48652,0.5,0.92,0.74
48653,0.5,0.15,0.03
48654,0.5,0.4,0.09
48655,0.5,0.15,0.05
48656,0.5,0.89,0.64
48657,0.5,0.87,0.15
48658,0.5,0.53,0.23
48659,0.5,0.4,0.24
48660,0.5,0.12,0.01
48661,0.5,0.74,0.11
48662,0.5,0.99,0.04
48663,0.5,0.84,0.45
48664,0.5,0.15,0.02
48665,0.5,0.44,0.06
48666,0.5,0.66,0.13
48667,0.5,0.08,0.04
48668,0.5,0.07,0.03
48669,0.5,0.55,0.12
48670,0.5,0.41,0.28
48671,0.5,0.64,0.25
48672,0.5,0.25,0.17
48673,0.5,0.53,0.07
48674,0.5,0.57,0.26
48675,0.5,0.1,0.03
48676,0.5,0.18,0.14
48677,0.5,0.81,0.13
48678,0.5,0.38,0.05
48679,0.5,0.88,0.64
48680,0.5,0.48,0.39
48681,0.5,0.64,0.09
48682,0.5,0.32,0.11
48683,0.5,0.5,0.05
48684,0.5,0.11,0.02
48685,0.5,0.14,0.16
48686,0.5,0.96,0.06
48687,0.5,0.98,0.57
48688,0.5,0.5,0.09
48689,0.5,0.43,0.12
48690,0.5,0.42,0.37
48691,0.5,0.88,0.19
48692,0.5,0.71,0.31
48693,0.5,0.36,0.36
48694,0.5,0.85,0.21
48695,0.5,0.52,0.19
48696,0.5,0.44,0.24
48697,0.5,0.86,0.49
48698,0.5,0.37,0.34
48699,0.5,0.81,0.33
48700,0.5,0.95,0.78
48701,0.5,0.5,0.45
48702,0.5,0.07,0.05
48703,0.5,0.71,0.47
48704,0.5,0.23,0.16
48705,0.5,0.41,0.24
48706,0.5,0.35,0.2
48707,0.5,0.08,0.02
48708,0.5,0.32,0.2
48709,0.5,0.92,0.08
48710,0.5,0.26,0.17
48711,0.5,0.67,0.16
48712,0.5,0.26,0.14
48713,0.5,0.39,0.09
48714,0.5,0.66,0.3
48715,0.5,0.25,0.13
48716,0.5,0.58,0.24
48717,0.5,0.81,0.52
48718,0.5,0.87,0.1
48719,0.5,0.71,0.52
48720,0.5,0.73,0.03
48721,0.5,0.83,0.72
48722,0.5,0.9,0.82
48723,0.5,0.16,0.1
48724,0.5,0.08,0.05
48725,0.5,0.09,0.03
48726,0.5,0.52,0.49
48727,0.5,0.2,0.11
48728,0.5,0.64,0.33
48729,0.5,0.3,0.25
48730,0.5,0.58,0.38
48731,0.5,0.23,0.23
48732,0.5,0.54,0.45
48733,0.5,0.63,0.21
48734,0.5,0.04,0.03
48735,0.5,0.67,0.64
48736,0.5,0.09,0.03
48737,0.5,0.68,0.46
48738,0.5,0.09,0.05
48739,0.5,0.81,0.29
48740,0.5,0.8,0.17
48741,0.5,0.11,0.11
48742,0.5,0.13,0.07
48743,0.5,0.11,0.02
48744,0.5,0.06,0.02
48745,0.5,0.4,0.15
48746,0.5,0.3,0.22
48747,0.5,0.2,0.06
48748,0.5,0.57,0.04
48749,0.5,0.95,0.78
48750,0.5,0.58,0.24
48751,0.5,0.9,0.09
48752,0.5,0.78,0.13
48753,0.5,0.25,0.08
48754,0.5,0.36,0.17
48755,0.5,0.62,0.35
48756,0.5,0.1,0.01
48757,0.5,0.19,0.02
48758,0.5,0.61,0.36
48759,0.5,0.4,0.14
48760,0.5,0.89,0.16
48761,0.5,0.49,0.35
48762,0.5,0.87,0.71
48763,0.5,0.92,0.52
48764,0.5,0.11,0.01
48765,0.5,0.9,0.72
48766,0.5,0.62,0.53
48767,0.5,0.26,0.03
48768,0.5,0.77,0.22
48769,0.5,0.41,0.04
48770,0.5,0.44,0.18
48771,0.5,0.69,0.13
48772,0.5,0.59,0.48
48773,0.5,0.02,0.0
48774,0.5,0.14,0.02
48775,0.5,0.73,0.39
48776,0.5,0.07,0.02
48777,0.5,0.84,0.5
48778,0.5,0.12,0.02
48779,0.5,0.87,0.11
48780,0.5,0.13,0.03
48781,0.5,0.66,0.27
48782,0.5,0.96,0.21
48783,0.5,0.03,0.01
48784,0.5,0.33,0.16
48785,0.5,0.87,0.55
48786,0.5,0.26,0.08
48787,0.5,0.17,0.08
48788,0.5,0.14,0.05
48789,0.5,0.04,0.0
48790,0.5,0.95,0.03
48791,0.5,0.51,0.37
48792,0.5,0.16,0.08
48793,0.5,0.08,0.03
48794,0.5,0.85,0.07
48795,0.5,0.78,0.74
48796,0.5,0.25,0.2
48797,0.5,0.36,0.33
48798,0.5,0.83,0.1
48799,0.5,0.15,0.03
48800,0.5,0.59,0.07
48801,0.5,0.91,0.11
48802,0.5,0.14,0.08
48803,0.5,0.09,0.03
48804,0.5,0.3,0.05
48805,0.5,0.44,0.41
48806,0.5,0.42,0.12
48807,0.5,0.66,0.16
48808,0.5,0.71,0.6
48809,0.5,0.15,0.04
48810,0.5,0.79,0.48
48811,0.5,0.69,0.26
48812,0.5,0.06,0.06
48813,0.5,0.12,0.12
48814,0.5,0.87,0.77
48815,0.5,0.46,0.5
48816,0.5,0.62,0.39
48817,0.5,0.45,0.25
48818,0.5,0.77,0.63
48819,0.5,0.94,0.15
48820,0.5,0.27,0.05
48821,0.5,0.97,0.1
48822,0.5,0.1,0.07
48823,0.5,0.66,0.41
48824,0.5,0.34,0.36
48825,0.5,0.57,0.12
48826,0.5,0.68,0.44
48827,0.5,0.13,0.3
48828,0.5,0.23,0.2
48829,0.5,0.27,0.1
48830,0.5,0.64,0.25
48831,0.5,0.87,0.39
48832,0.5,0.32,0.08
48833,0.5,0.45,0.17
48834,0.5,0.2,0.16
48835,0.5,0.37,0.03
48836,0.5,0.81,0.09
48837,0.5,0.42,0.05
48838,0.5,0.69,0.6
48839,0.5,0.6,0.22
48840,0.5,0.18,0.18
48841,0.5,0.48,0.12
48842,0.5,0.07,0.1
48843,0.5,0.15,0.11
48844,0.5,0.51,0.63
48845,0.5,0.34,0.08
48846,0.5,0.83,0.1
48847,0.5,0.54,0.09
48848,0.5,0.81,0.06
48849,0.5,0.34,0.07
48850,0.5,0.44,0.26
48851,0.5,0.39,0.3
48852,0.5,0.82,0.13
48853,0.5,0.49,0.37
48854,0.5,0.75,0.53
48855,0.5,0.26,0.33
48856,0.5,0.82,0.26
48857,0.5,0.24,0.16
48858,0.5,0.63,0.67
48859,0.5,0.8,0.17
48860,0.5,0.56,0.15
48861,0.5,0.08,0.01
48862,0.5,0.72,0.58
48863,0.5,0.84,0.57
48864,0.5,0.47,0.12
48865,0.5,0.18,0.07
48866,0.5,0.37,0.13
48867,0.5,0.04,0.03
48868,0.5,0.74,0.21
48869,0.5,0.29,0.09
48870,0.5,0.25,0.19
48871,0.5,0.41,0.07
48872,0.5,0.88,0.49
48873,0.5,0.36,0.19
48874,0.5,0.14,0.03
48875,0.5,0.2,0.17
48876,0.5,0.27,0.06
48877,0.5,0.13,0.04
48878,0.5,0.13,0.07
48879,0.5,0.81,0.56
48880,0.5,0.52,0.15
48881,0.5,0.24,0.26
48882,0.5,0.72,0.44
48883,0.5,0.69,0.23
48884,0.5,0.12,0.04
48885,0.5,0.73,0.07
48886,0.5,0.77,0.41
48887,0.5,0.55,0.17
48888,0.5,0.12,0.03
48889,0.5,0.32,0.09
48890,0.5,0.28,0.03
48891,0.5,0.26,0.17
48892,0.5,0.73,0.13
48893,0.5,0.62,0.35
48894,0.5,0.62,0.53
48895,0.5,0.37,0.16
48896,0.5,0.89,0.56
48897,0.5,0.71,0.26
48898,0.5,0.94,0.08
48899,0.5,0.22,0.11
48900,0.5,0.61,0.21
48901,0.5,0.43,0.07
48902,0.5,0.08,0.02
48903,0.5,0.7,0.47
48904,0.5,0.14,0.16
48905,0.5,0.88,0.87
48906,0.5,0.12,0.06
48907,0.5,0.8,0.47
48908,0.5,0.78,0.08
48909,0.5,0.87,0.04
48910,0.5,0.1,0.02
48911,0.5,0.98,0.12
48912,0.5,0.34,0.16
48913,0.5,0.65,0.29
48914,0.5,0.27,0.06
48915,0.5,0.26,0.12
48916,0.5,0.88,0.61
48917,0.5,0.21,0.1
48918,0.5,0.73,0.33
48919,0.5,0.48,0.11
48920,0.5,0.2,0.06
48921,0.5,0.67,0.64
48922,0.5,0.48,0.1
48923,0.5,0.18,0.04
48924,0.5,0.31,0.1
48925,0.5,0.27,0.11
48926,0.5,0.66,0.31
48927,0.5,0.46,0.3
48928,0.5,0.43,0.24
48929,0.5,0.71,0.38
48930,0.5,0.22,0.52
48931,0.5,0.07,0.03
48932,0.5,0.06,0.08
48933,0.5,0.89,0.83
48934,0.5,0.18,0.04
48935,0.5,0.4,0.12
48936,0.5,0.36,0.14
48937,0.5,0.43,0.1
48938,0.5,0.77,0.13
48939,0.5,0.33,0.27
48940,0.5,0.09,0.05
48941,0.5,0.22,0.27
48942,0.5,0.17,0.05
48943,0.5,0.85,0.17
48944,0.5,0.32,0.22
48945,0.5,0.61,0.33
48946,0.5,0.85,0.54
48947,0.5,0.76,0.6
48948,0.5,0.79,0.3
48949,0.5,0.12,0.17
48950,0.5,0.1,0.1
48951,0.5,0.06,0.11
48952,0.5,0.07,0.03
48953,0.5,0.56,0.07
48954,0.5,0.35,0.38
48955,0.5,0.36,0.16
48956,0.5,0.71,0.15
48957,0.5,0.37,0.12
48958,0.5,0.03,0.04
48959,0.5,0.04,0.05
48960,0.5,0.66,0.14
48961,0.5,0.1,0.06
48962,0.5,0.25,0.09
48963,0.5,0.94,0.1
48964,0.5,0.73,0.18
48965,0.5,0.88,0.17
48966,0.5,0.2,0.12
48967,0.5,0.67,0.53
48968,0.5,0.76,0.59
48969,0.5,0.21,0.06
48970,0.5,0.79,0.25
48971,0.5,0.9,0.13
48972,0.5,0.27,0.26
48973,0.5,0.61,0.42
48974,0.5,0.05,0.02
48975,0.5,0.66,0.25
48976,0.5,0.55,0.41
48977,0.5,0.7,0.34
48978,0.5,0.16,0.17
48979,0.5,0.27,0.16
48980,0.5,0.16,0.1
48981,0.5,0.45,0.16
48982,0.5,0.83,0.12
48983,0.5,0.79,0.11
48984,0.5,0.64,0.5
48985,0.5,0.22,0.09
48986,0.5,0.76,0.63
48987,0.5,0.08,0.07
48988,0.5,0.05,0.0
48989,0.5,0.2,0.17
48990,0.5,0.04,0.01
48991,0.5,0.36,0.11
48992,0.5,0.71,0.3
48993,0.5,0.76,0.51
48994,0.5,0.31,0.25
48995,0.5,0.77,0.2
48996,0.5,0.35,0.23
48997,0.5,0.81,0.22
48998,0.5,0.2,0.07
48999,0.5,0.55,0.15
49000,0.5,0.91,0.49
49001,0.5,0.73,0.45
49002,0.5,0.88,0.19
49003,0.5,0.11,0.02
49004,0.5,0.59,0.28
49005,0.5,0.18,0.2
49006,0.5,0.44,0.24
49007,0.5,0.11,0.01
49008,0.5,0.26,0.16
49009,0.5,0.93,0.19
49010,0.5,0.13,0.05
49011,0.5,0.17,0.11
49012,0.5,0.56,0.33
49013,0.5,0.84,0.02
49014,0.5,0.11,0.03
49015,0.5,0.39,0.2
49016,0.5,0.15,0.05
49017,0.5,0.58,0.06
49018,0.5,0.4,0.26
49019,0.5,0.8,0.55
49020,0.5,0.29,0.15
49021,0.5,0.33,0.07
49022,0.5,0.49,0.41
49023,0.5,0.43,0.09
49024,0.5,0.62,0.09
49025,0.5,0.14,0.07
49026,0.5,0.56,0.31
49027,0.5,0.66,0.3
49028,0.5,0.2,0.2
49029,0.5,0.82,0.59
49030,0.5,0.54,0.17
49031,0.5,0.71,0.72
49032,0.5,0.5,0.04
49033,0.5,0.46,0.05
49034,0.5,0.67,0.07
49035,0.5,0.19,0.24
49036,0.5,0.45,0.3
49037,0.5,0.62,0.05
49038,0.5,0.43,0.05
49039,0.5,0.73,0.37
49040,0.5,0.56,0.08
49041,0.5,0.33,0.13
49042,0.5,0.95,0.1
49043,0.5,0.11,0.05
49044,0.5,0.06,0.05
49045,0.5,0.22,0.19
49046,0.5,0.41,0.2
49047,0.5,0.69,0.69
49048,0.5,0.32,0.09
49049,0.5,0.11,0.02
49050,0.5,0.07,0.08
49051,0.5,0.19,0.09
49052,0.5,0.55,0.51
49053,0.5,0.68,0.22
49054,0.5,0.77,0.47
49055,0.5,0.2,0.06
49056,0.5,0.43,0.18
49057,0.5,0.87,0.5
49058,0.5,0.92,0.81
49059,0.5,0.19,0.01
49060,0.5,0.53,0.14
49061,0.5,0.86,0.54
49062,0.5,0.51,0.07
49063,0.5,0.86,0.7
49064,0.5,0.66,0.46
49065,0.5,0.94,0.75
49066,0.5,0.75,0.08
49067,0.5,0.82,0.16
49068,0.5,0.78,0.52
49069,0.5,0.08,0.0
49070,0.5,0.81,0.1
49071,0.5,0.88,0.74
49072,0.5,0.81,0.29
49073,0.5,0.83,0.06
49074,0.5,0.68,0.21
49075,0.5,0.55,0.17
49076,0.5,0.25,0.03
49077,0.5,0.16,0.2
49078,0.5,0.47,0.1
49079,0.5,0.08,0.02
49080,0.5,0.14,0.16
49081,0.5,0.91,0.86
49082,0.5,0.1,0.02
49083,0.5,0.78,0.05
49084,0.5,0.2,0.12
49085,0.5,0.12,0.07
49086,0.5,0.28,0.08
49087,0.5,0.34,0.39
49088,0.5,0.93,0.49
49089,0.5,0.92,0.69
49090,0.5,0.5,0.17
49091,0.5,0.58,0.28
49092,0.5,0.23,0.09
49093,0.5,0.13,0.0
49094,0.5,0.84,0.7
49095,0.5,0.57,0.24
49096,0.5,0.47,0.07
49097,0.5,0.73,0.14
49098,0.5,0.39,0.04
49099,0.5,0.83,0.22
49100,0.5,0.49,0.35
49101,0.5,0.89,0.12
49102,0.5,0.89,0.14
49103,0.5,0.12,0.06
49104,0.5,0.37,0.02
49105,0.5,0.68,0.36
49106,0.5,0.12,0.02
49107,0.5,0.72,0.14
49108,0.5,0.37,0.13
49109,0.5,0.11,0.03
49110,0.5,0.43,0.13
49111,0.5,0.13,0.11
49112,0.5,0.85,0.75
49113,0.5,0.14,0.04
49114,0.5,0.52,0.11
49115,0.5,0.12,0.05
49116,0.5,0.47,0.53
49117,0.5,0.3,0.18
49118,0.5,0.47,0.08
49119,0.5,0.51,0.49
49120,0.5,0.13,0.05
49121,0.5,0.45,0.08
49122,0.5,0.54,0.14
49123,0.5,0.57,0.46
49124,0.5,0.19,0.26
49125,0.5,0.2,0.03
49126,0.5,0.92,0.09
49127,0.5,0.84,0.04
49128,0.5,0.39,0.21
49129,0.5,0.28,0.05
49130,0.5,0.46,0.33
49131,0.5,0.73,0.5
49132,0.5,0.96,0.02
49133,0.5,0.05,0.02
49134,0.5,0.74,0.08
49135,0.5,0.07,0.02
49136,0.5,0.6,0.33
49137,0.5,0.48,0.17
49138,0.5,0.46,0.09
49139,0.5,0.06,0.05
49140,0.5,0.89,0.11
49141,0.5,0.28,0.16
49142,0.5,0.22,0.03
49143,0.5,0.13,0.1
49144,0.5,0.76,0.75
49145,0.5,0.05,0.03
49146,0.5,0.14,0.07
49147,0.5,0.18,0.06
49148,0.5,0.82,0.7
49149,0.5,0.9,0.42
49150,0.5,0.24,0.1
49151,0.5,0.4,0.06
49152,0.5,0.73,0.25
49153,0.5,0.39,0.19
49154,0.5,0.22,0.07
49155,0.5,0.47,0.21
49156,0.5,0.32,0.22
49157,0.5,0.87,0.22
49158,0.5,0.94,0.63
49159,0.5,0.28,0.33
49160,0.5,0.31,0.1
49161,0.5,0.24,0.03
49162,0.5,0.17,0.05
49163,0.5,0.15,0.12
49164,0.5,0.23,0.14
49165,0.5,0.49,0.13
49166,0.5,0.76,0.12
49167,0.5,0.21,0.01
49168,0.5,0.23,0.09
49169,0.5,0.09,0.01
49170,0.5,0.5,0.27
49171,0.5,0.8,0.55
49172,0.5,0.77,0.27
49173,0.5,0.97,0.52
49174,0.5,0.8,0.4
49175,0.5,0.88,0.19
49176,0.5,0.52,0.04
49177,0.5,0.77,0.55
49178,0.5,0.16,0.07
49179,0.5,0.89,0.51
49180,0.5,0.69,0.73
49181,0.5,0.65,0.38
49182,0.5,0.58,0.13
49183,0.5,0.83,0.08
49184,0.5,0.23,0.07
49185,0.5,0.46,0.33
49186,0.5,0.54,0.08
49187,0.5,0.07,0.06
49188,0.5,0.81,0.34
49189,0.5,0.95,0.03
49190,0.5,0.21,0.05
49191,0.5,0.89,0.16
49192,0.5,0.72,0.32
49193,0.5,0.41,0.07
49194,0.5,0.23,0.13
49195,0.5,0.48,0.12
49196,0.5,0.75,0.14
49197,0.5,0.12,0.15
49198,0.5,0.73,0.24
49199,0.5,0.12,0.05
49200,0.5,0.9,0.08
49201,0.5,0.29,0.41
49202,0.5,0.54,0.1
49203,0.5,0.79,0.54
49204,0.5,0.11,0.03
49205,0.5,0.93,0.08
49206,0.5,0.55,0.3
49207,0.5,0.9,0.8
49208,0.5,0.68,0.45
49209,0.5,0.8,0.1
49210,0.5,0.26,0.26
49211,0.5,0.33,0.24
49212,0.5,0.53,0.34
49213,0.5,0.56,0.19
49214,0.5,0.84,0.24
49215,0.5,0.62,0.33
49216,0.5,0.54,0.31
49217,0.5,0.6,0.37
49218,0.5,0.68,0.5
49219,0.5,0.62,0.2
49220,0.5,0.06,0.09
49221,0.5,0.22,0.12
49222,0.5,0.54,0.37
49223,0.5,0.35,0.15
49224,0.5,0.2,0.18
49225,0.5,0.83,0.48
49226,0.5,0.87,0.1
49227,0.5,0.29,0.25
49228,0.5,0.25,0.16
49229,0.5,0.06,0.06
49230,0.5,0.23,0.44
49231,0.5,0.91,0.64
49232,0.5,0.66,0.21
49233,0.5,0.39,0.16
49234,0.5,0.72,0.14
49235,0.5,0.8,0.44
49236,0.5,0.44,0.39
49237,0.5,0.95,0.61
49238,0.5,0.7,0.27
49239,0.5,0.87,0.44
49240,0.5,0.43,0.2
49241,0.5,0.83,0.29
49242,0.5,0.55,0.24
49243,0.5,0.25,0.25
49244,0.5,0.05,0.04
49245,0.5,0.95,0.79
49246,0.5,0.96,0.76
49247,0.5,0.67,0.53
49248,0.5,0.14,0.05
49249,0.5,0.79,0.52
49250,0.5,0.16,0.18
49251,0.5,0.29,0.04
49252,0.5,0.84,0.07
49253,0.5,0.36,0.05
49254,0.5,0.62,0.53
49255,0.5,0.76,0.1
49256,0.5,0.34,0.14
49257,0.5,0.06,0.03
49258,0.5,0.17,0.23
49259,0.5,0.1,0.28
49260,0.5,0.62,0.29
49261,0.5,0.29,0.06
49262,0.5,0.18,0.05
49263,0.5,0.14,0.06
49264,0.5,0.75,0.18
49265,0.5,0.45,0.41
49266,0.5,0.14,0.13
49267,0.5,0.64,0.44
49268,0.5,0.47,0.12
49269,0.5,0.08,0.08
49270,0.5,0.16,0.03
49271,0.5,0.74,0.27
49272,0.5,0.43,0.31
49273,0.5,0.62,0.29
49274,0.5,0.49,0.39
49275,0.5,0.93,0.09
49276,0.5,0.68,0.31
49277,0.5,0.15,0.03
49278,0.5,0.86,0.68
49279,0.5,0.35,0.22
49280,0.5,0.1,0.06
49281,0.5,0.38,0.22
49282,0.5,0.26,0.1
49283,0.5,0.6,0.2
49284,0.5,0.15,0.11
49285,0.5,0.27,0.04
49286,0.5,0.63,0.2
49287,0.5,0.85,0.67
49288,0.5,0.08,0.05
49289,0.5,0.74,0.16
49290,0.5,0.83,0.61
49291,0.5,0.57,0.26
49292,0.5,0.7,0.15
49293,0.5,0.1,0.14
49294,0.5,0.23,0.07
49295,0.5,0.15,0.27
49296,0.5,0.45,0.1
49297,0.5,0.78,0.08
49298,0.5,0.26,0.21
49299,0.5,0.29,0.12
49300,0.5,0.4,0.06
49301,0.5,0.05,0.02
49302,0.5,0.12,0.04
49303,0.5,0.73,0.11
49304,0.5,0.37,0.08
49305,0.5,0.13,0.1
49306,0.5,0.45,0.1
49307,0.5,0.36,0.15
49308,0.5,0.85,0.3
49309,0.5,0.39,0.31
49310,0.5,0.44,0.06
49311,0.5,0.71,0.05
49312,0.5,0.38,0.19
49313,0.5,0.16,0.23
49314,0.5,0.5,0.44
49315,0.5,0.03,0.01
49316,0.5,0.89,0.55
49317,0.5,0.34,0.09
49318,0.5,0.27,0.17
49319,0.5,0.13,0.01
49320,0.5,0.51,0.12
49321,0.5,0.22,0.2
49322,0.5,0.71,0.19
49323,0.5,0.91,0.44
49324,0.5,0.35,0.29
49325,0.5,0.77,0.2
49326,0.5,0.18,0.09
49327,0.5,0.29,0.25
49328,0.5,0.58,0.1
49329,0.5,0.6,0.2
49330,0.5,0.29,0.13
49331,0.5,0.14,0.18
49332,0.5,0.68,0.12
49333,0.5,0.14,0.05
49334,0.5,0.69,0.12
49335,0.5,0.53,0.14
49336,0.5,0.14,0.03
49337,0.5,0.48,0.46
49338,0.5,0.02,0.03
49339,0.5,0.44,0.18
49340,0.5,0.17,0.2
49341,0.5,0.19,0.02
49342,0.5,0.17,0.15
49343,0.5,0.3,0.13
49344,0.5,0.72,0.1
49345,0.5,0.93,0.69
49346,0.5,0.57,0.45
49347,0.5,0.25,0.06
49348,0.5,0.63,0.21
49349,0.5,0.15,0.07
49350,0.5,0.62,0.12
49351,0.5,0.14,0.03
49352,0.5,0.28,0.13
49353,0.5,0.68,0.12
49354,0.5,0.47,0.16
49355,0.5,0.31,0.09
49356,0.5,0.24,0.04
49357,0.5,0.51,0.24
49358,0.5,0.78,0.13
49359,0.5,0.21,0.15
49360,0.5,0.36,0.15
49361,0.5,0.08,0.1
49362,0.5,0.09,0.04
49363,0.5,0.49,0.27
49364,0.5,0.34,0.07
49365,0.5,0.54,0.58
49366,0.5,0.67,0.73
49367,0.5,0.75,0.04
49368,0.5,0.63,0.34
49369,0.5,0.61,0.17
49370,0.5,0.82,0.74
49371,0.5,0.6,0.42
49372,0.5,0.16,0.06
49373,0.5,0.35,0.15
49374,0.5,0.09,0.05
49375,0.5,0.4,0.14
49376,0.5,0.22,0.06
49377,0.5,0.5,0.13
49378,0.5,0.68,0.19
49379,0.5,0.12,0.06
49380,0.5,0.89,0.74
49381,0.5,0.31,0.14
49382,0.5,0.07,0.03
49383,0.5,0.87,0.35
49384,0.5,0.1,0.04
49385,0.5,0.49,0.05
49386,0.5,0.11,0.05
49387,0.5,0.19,0.08
49388,0.5,0.78,0.24
49389,0.5,0.73,0.09
49390,0.5,0.27,0.07
49391,0.5,0.24,0.04
49392,0.5,0.2,0.1
49393,0.5,0.49,0.17
49394,0.5,0.59,0.1
49395,0.5,0.54,0.48
49396,0.5,0.54,0.22
49397,0.5,0.74,0.34
49398,0.5,0.26,0.18
49399,0.5,0.3,0.17
49400,0.5,0.08,0.08
49401,0.5,0.61,0.22
49402,0.5,0.8,0.38
49403,0.5,0.84,0.57
49404,0.5,0.57,0.14
49405,0.5,0.24,0.08
49406,0.5,0.25,0.4
49407,0.5,0.5,0.04
49408,0.5,0.16,0.04
49409,0.5,0.74,0.14
49410,0.5,0.7,0.25
49411,0.5,0.68,0.21
49412,0.5,0.81,0.32
49413,0.5,0.18,0.03
49414,0.5,0.24,0.13
49415,0.5,0.37,0.16
49416,0.5,0.9,0.77
49417,0.5,0.42,0.14
49418,0.5,0.53,0.4
49419,0.5,0.83,0.5
49420,0.5,0.9,0.05
49421,0.5,0.12,0.08
49422,0.5,0.78,0.55
49423,0.5,0.19,0.11
49424,0.5,0.16,0.07
49425,0.5,0.31,0.14
49426,0.5,0.45,0.17
49427,0.5,0.47,0.06
49428,0.5,0.83,0.1
49429,0.5,0.57,0.29
49430,0.5,0.21,0.14
49431,0.5,0.59,0.17
49432,0.5,0.06,0.02
49433,0.5,0.64,0.43
49434,0.5,0.11,0.06
49435,0.5,0.8,0.29
49436,0.5,0.44,0.08
49437,0.5,0.5,0.44
49438,0.5,0.12,0.04
49439,0.5,0.34,0.25
49440,0.5,0.73,0.16
49441,0.5,0.9,0.45
49442,0.5,0.02,0.03
49443,0.5,0.16,0.13
49444,0.5,0.94,0.36
49445,0.5,0.66,0.11
49446,0.5,0.23,0.06
49447,0.5,0.89,0.75
49448,0.5,0.91,0.77
49449,0.5,0.81,0.5
49450,0.5,0.38,0.12
49451,0.5,0.94,0.28
49452,0.5,0.22,0.05
49453,0.5,0.15,0.09
49454,0.5,0.89,0.63
49455,0.5,0.61,0.05
49456,0.5,0.22,0.06
49457,0.5,0.96,0.57
49458,0.5,0.18,0.12
49459,0.5,0.8,0.19
49460,0.5,0.56,0.2
49461,0.5,0.63,0.77
49462,0.5,0.58,0.19
49463,0.5,0.72,0.41
49464,0.5,0.12,0.03
49465,0.5,0.87,0.28
49466,0.5,0.15,0.08
49467,0.5,0.86,0.25
49468,0.5,0.95,0.65
49469,0.5,0.12,0.12
49470,0.5,0.72,0.13
49471,0.5,0.72,0.12
49472,0.5,0.29,0.08
49473,0.5,0.77,0.45
49474,0.5,0.39,0.06
49475,0.5,0.51,0.38
49476,0.5,0.11,0.04
49477,0.5,0.9,0.05
49478,0.5,0.55,0.38
49479,0.5,0.62,0.39
49480,0.5,0.26,0.13
49481,0.5,0.57,0.09
49482,0.5,0.54,0.15
49483,0.5,0.42,0.23
49484,0.5,0.27,0.13
49485,0.5,0.27,0.23
49486,0.5,0.32,0.18
49487,0.5,0.23,0.09
49488,0.5,0.68,0.52
49489,0.5,0.33,0.01
49490,0.5,0.08,0.16
49491,0.5,0.26,0.14
49492,0.5,0.27,0.12
49493,0.5,0.24,0.16
49494,0.5,0.32,0.11
49495,0.5,0.64,0.42
49496,0.5,0.14,0.05
49497,0.5,0.22,0.04
49498,0.5,0.18,0.07
49499,0.5,0.46,0.05
49500,0.5,0.82,0.11
49501,0.5,0.37,0.09
49502,0.5,0.77,0.57
49503,0.5,0.39,0.26
49504,0.5,0.48,0.13
49505,0.5,0.76,0.1
49506,0.5,0.61,0.24
49507,0.5,0.39,0.04
49508,0.5,0.12,0.01
49509,0.5,0.44,0.12
49510,0.5,0.6,0.13
49511,0.5,0.41,0.27
49512,0.5,0.61,0.51
49513,0.5,0.07,0.04
49514,0.5,0.22,0.08
49515,0.5,0.39,0.1
49516,0.5,0.59,0.4
49517,0.5,0.62,0.14
49518,0.5,0.72,0.16
49519,0.5,0.88,0.49
49520,0.5,0.5,0.33
49521,0.5,0.52,0.32
49522,0.5,0.62,0.26
49523,0.5,0.58,0.1
49524,0.5,0.31,0.13
49525,0.5,0.06,0.11
49526,0.5,0.79,0.53
49527,0.5,0.82,0.08
49528,0.5,0.72,0.07
49529,0.5,0.2,0.16
49530,0.5,0.86,0.57
49531,0.5,0.76,0.22
49532,0.5,0.51,0.12
49533,0.5,0.73,0.26
49534,0.5,0.16,0.05
49535,0.5,0.14,0.03
49536,0.5,0.29,0.2
49537,0.5,0.6,0.48
49538,0.5,0.76,0.21
49539,0.5,0.18,0.16
49540,0.5,0.17,0.05
49541,0.5,0.09,0.1
49542,0.5,0.26,0.13
49543,0.5,0.21,0.18
49544,0.5,0.06,0.08
49545,0.5,0.24,0.11
49546,0.5,0.4,0.19
49547,0.5,0.45,0.09
49548,0.5,0.57,0.5
49549,0.5,0.09,0.02
49550,0.5,0.18,0.13
49551,0.5,0.76,0.41
49552,0.5,0.18,0.06
49553,0.5,0.27,0.13
49554,0.5,0.9,0.68
49555,0.5,0.45,0.04
49556,0.5,0.09,0.15
49557,0.5,0.64,0.41
49558,0.5,0.56,0.3
49559,0.5,0.16,0.05
49560,0.5,0.68,0.1
49561,0.5,0.35,0.22
49562,0.5,0.96,0.53
49563,0.5,0.9,0.55
49564,0.5,0.66,0.1
49565,0.5,0.12,0.04
49566,0.5,0.85,0.12
49567,0.5,0.62,0.22
49568,0.5,0.73,0.59
49569,0.5,0.57,0.19
49570,0.5,0.54,0.17
49571,0.5,0.05,0.05
49572,0.5,0.18,0.01
49573,0.5,0.3,0.05
49574,0.5,0.31,0.22
49575,0.5,0.84,0.22
49576,0.5,0.44,0.37
49577,0.5,0.45,0.15
49578,0.5,0.41,0.21
49579,0.5,0.06,0.04
49580,0.5,0.68,0.4
49581,0.5,0.64,0.14
